Rank,Coin Name,Symbol,Price,1h,24h,7d,30d,24h Volume,Circulating Supply,Total Supply,Market Cap,price,1h_pct,24h_pct,7d_pct,30d_pct,volume,market_cap,supply,is_stablecoin,cap_tier,vol_mcap_ratio,is_high_liq_flag,is_return_outlier
1547,Arianee,ARIA20,0.11,0.30%,-65.40%,-67.00%,-60.30%,$137.00 ,"26,856,005",200 Million,"$2,937,264.00 ",0.11,0.3,-65.4,-67.0,-60.3,137.0,2937264.0,26856005.0,False,Small,4.664204511409257e-05,False,False
1548,dHEDGE DAO,DHT,0.07,0.30%,-6.00%,0.70%,-31.30%,"$17,925.00 ","42,701,259",100 Million,"$2,931,831.00 ",0.07,0.3,-6.0,0.7,-31.3,17925.0,2931831.0,42701259.0,False,Small,0.006113926757715571,False,False
1549,Oxbull Tech,OXB,0.45,-0.10%,-9.90%,-4.50%,56.20%,"$17,636.00 ","6,548,469",9.76 Million,"$2,927,333.00 ",0.45,-0.1,-9.9,-4.5,56.2,17636.0,2927333.0,6548469.0,False,Small,0.006024596450079305,False,False
1550,BBS Network,BBS,0.01,3.80%,-20.20%,-7.10%,21.90%,"$54,193.00 ","443,487,339",1 Billion,"$2,926,420.00 ",0.01,3.8,-20.2,-7.1,21.9,54193.0,2926420.0,443487339.0,False,Small,0.01851853117460925,False,False
1551,ZigZag,ZZ,0.05,-1.50%,-4.50%,-40.40%,-48.90%,"$302,555.00 ","58,634,893",100 Million,"$2,926,762.00 ",0.05,-1.5,-4.5,-40.4,-48.9,302555.0,2926762.0,58634893.0,False,Small,0.1033753342430987,False,False
1552,Metavault Trade,MVX,1.18,0.10%,-3.50%,-30.30%,11.40%,"$265,293.00 ","2,470,291",4 Million,"$2,923,802.00 ",1.18,0.1,-3.5,-30.3,11.4,265293.0,2923802.0,2470291.0,False,Small,0.09073562436854479,False,False
1553,SavePlanetEarth,SPE, $-   ,-0.30%,-13.40%,-7.40%,6.20%,"$32,167.00 ","589,507,930",590 Million,"$2,919,218.00 ",,-0.3,-13.4,-7.4,6.2,32167.0,2919218.0,589507930.0,False,Small,0.011019046881733396,False,False
1554,Safe Haven,SHA, $-   ,3.80%,-3.20%,-4.10%,0.90%,"$138,238.00 ","5,900,000,000",8.5 Billion,"$2,913,962.00 ",,3.8,-3.2,-4.1,0.9,138238.0,2913962.0,5900000000.0,False,Small,0.047439877390302275,False,False
1555,Lodestar,LODE,0.36,0.60%,1.90%,-28.60%,37.50%,"$29,198.00 ","8,016,184",20 Million,"$2,904,568.00 ",0.36,0.6,1.9,-28.6,37.5,29198.0,2904568.0,8016184.0,False,Small,0.010052441533474168,False,False
1556,GNY,GNY,0.02,0.30%,-1.60%,-7.50%,-2.90%,"$30,181.00 ","178,677,540",400 Million,"$2,898,542.00 ",0.02,0.3,-1.6,-7.5,-2.9,30181.0,2898542.0,178677540.0,False,Small,0.010412476341553787,False,False
1557,Bankless DAO,BANK, $-   ,-1.50%,0.70%,-4.50%,13.60%,$27.30 ,"825,197,122",1 Billion,"$2,892,802.00 ",,-1.5,0.7,-4.5,13.6,27.3,2892802.0,825197122.0,False,Small,9.4372169267029e-06,False,False
1558,MurAll,PAINT, $-   ,1.20%,-0.40%,2.00%,65.50%,"$53,728.00 ","11,573,598,233",22 Billion,"$2,888,892.00 ",,1.2,-0.4,2.0,65.5,53728.0,2888892.0,11573598233.0,False,Small,0.01859813381739435,False,False
1559,Flooring Protocol μAzuki,ΜAZUKI,0.01,-0.10%,2.00%,-7.70%,,"$3,980.00 ","270,000,000",270 Million,"$2,882,400.00 ",0.01,-0.1,2.0,-7.7,,3980.0,2882400.0,270000000.0,False,Small,0.0013807937829586456,False,False
1560,Paint Swap,BRUSH,0.01,-0.80%,-6.00%,2.80%,27.20%,"$36,247.00 ","323,257,746",357 Million,"$2,882,344.00 ",0.01,-0.8,-6.0,2.8,27.2,36247.0,2882344.0,323257746.0,False,Small,0.012575528805722009,False,False
1561,STAT,STAT,0.07,-0.70%,-2.90%,-0.60%,2.00%,"$270,770.00 ","38,308,069",100 Million,"$2,866,148.00 ",0.07,-0.7,-2.9,-0.6,2.0,270770.0,2866148.0,38308069.0,False,Small,0.09447174395739508,False,False
1562,NanoByte,NBT, $-   ,0.80%,-1.70%,-5.10%,-5.20%,"$49,331.00 ","1,272,911,022",9.98 Billion,"$2,855,255.00 ",,0.8,-1.7,-5.1,-5.2,49331.0,2855255.0,1272911022.0,False,Small,0.01727726595347876,False,False
1563,Cream ETH 2,CRETH2,"2,010.88",-,-,-,-, - ,"1,383",1.38 Thousand,"$2,781,799.00 ",2010.88,,,,,,2781799.0,1383.0,False,Small,,False,False
1564,Global Coin Research,GCR,0.28,-0.40%,1.20%,6.90%,-2.70%,$789.00 ,"10,000,000",10 Million,"$2,845,602.00 ",0.28,-0.4,1.2,6.9,-2.7,789.0,2845602.0,10000000.0,False,Small,0.0002772699766165472,False,False
1565,Vertcoin,VTC,0.04,-5.50%,-13.20%,-34.40%,-20.70%,"$48,329.00 ","68,127,261",84 Million,"$2,840,841.00 ",0.04,-5.5,-13.2,-34.4,-20.7,48329.0,2840841.0,68127261.0,False,Small,0.017012215748787068,False,False
1566,Walken,WLKN,0.01,-0.60%,-5.80%,15.30%,38.60%,"$1,704,535.00 ","516,081,362",2 Billion,"$2,839,557.00 ",0.01,-0.6,-5.8,15.3,38.6,1704535.0,2839557.0,516081362.0,False,Small,0.600282015821482,True,False
1567,Plugin,PLI,0.03,3.10%,2.80%,-1.30%,6.30%,"$116,306.00 ","85,070,000",500 Million,"$2,838,500.00 ",0.03,3.1,2.8,-1.3,6.3,116306.0,2838500.0,85070000.0,False,Small,0.04097445834067289,False,False
1568,Wam,WAM,0.01,0.70%,3.20%,-26.10%,95.50%,"$225,173.00 ","537,769,577",1 Billion,"$2,838,322.00 ",0.01,0.7,3.2,-26.1,95.5,225173.0,2838322.0,537769577.0,False,Small,0.07933314120103357,False,False
1569,CNH Tether,CNHT,0.14,-,-,-,-, - ,"20,503,469",-,"$2,794,265.00 ",0.14,,,,,,2794265.0,20503469.0,False,Small,,False,False
1570,Hop Protocol,HOP,0.04,-0.40%,0.10%,-6.40%,0.30%,"$180,027.00 ","75,222,483",1 Billion,"$2,831,604.00 ",0.04,-0.4,0.1,-6.4,0.3,180027.0,2831604.0,75222483.0,False,Small,0.06357774604075994,False,False
1571,Cashaa,CAS, $-   ,2.30%,5.20%,6.80%,-7.40%,"$102,152.00 ","725,890,858",1 Billion,"$2,826,831.00 ",,2.3,5.2,6.8,-7.4,102152.0,2826831.0,725890858.0,False,Small,0.03613657838052575,False,False
1572,NFTb,NFTB,0.01,-4.90%,-27.20%,-25.30%,73.30%,"$974,451.00 ","309,540,419",726 Million,"$2,823,734.00 ",0.01,-4.9,-27.2,-25.3,73.3,974451.0,2823734.0,309540419.0,False,Small,0.34509305763219905,False,False
1573,Gameswap,GSWAP,0.32,0.50%,-4.90%,14.60%,91.10%,"$17,326.00 ","8,760,545",20 Million,"$2,824,197.00 ",0.32,0.5,-4.9,14.6,91.1,17326.0,2824197.0,8760545.0,False,Small,0.006134841160159861,False,False
1574,GMD,GMD,47.63,0.00%,7.00%,-18.60%,23.60%,"$60,749.00 ","59,147",80 Thousand,"$2,814,769.00 ",47.63,0.0,7.0,-18.6,23.6,60749.0,2814769.0,59147.0,False,Small,0.02158223285818481,False,False
1575,hi Dollar,HI, $-   ,1.00%,-7.20%,2.20%,4.70%,"$246,916.00 ","3,764,335,181",9.83 Billion,"$2,812,874.00 ",,1.0,-7.2,2.2,4.7,246916.0,2812874.0,3764335181.0,False,Small,0.08778068267544156,False,False
1576,Degen Zoo,DZOO,0.01,-0.40%,13.20%,49.70%,42.90%,"$666,439.00 ","337,309,736",535 Million,"$2,806,391.00 ",0.01,-0.4,13.2,49.7,42.9,666439.0,2806391.0,337309736.0,False,Small,0.2374718989620477,False,False
1577,PIZA (Ordinals),PIZA,0.13,-0.30%,13.10%,18.80%,266.00%,"$494,579.00 ","21,000,000",21 Million,"$2,803,192.00 ",0.13,-0.3,13.1,18.8,266.0,494579.0,2803192.0,21000000.0,False,Small,0.17643422212962936,False,False
1578,Bolt,BOLT, $-   ,0.00%,-2.70%,12.30%,37.00%,"$313,004.00 ","999,000,000",999 Million,"$2,800,509.00 ",,0.0,-2.7,12.3,37.0,313004.0,2800509.0,999000000.0,False,Small,0.11176682524498226,False,False
1579,Horizon Protocol,HZN,0.02,-0.20%,-13.40%,2.10%,17.20%,"$146,562.00 ","140,188,590",231 Million,"$2,799,744.00 ",0.02,-0.2,-13.4,2.1,17.2,146562.0,2799744.0,140188590.0,False,Small,0.05234835756412015,False,False
1580,Empowa,EMP,0.11,-0.40%,1.40%,7.50%,44.70%,$111.00 ,"26,022,171",200 Million,"$2,789,061.00 ",0.11,-0.4,1.4,7.5,44.7,111.0,2789061.0,26022171.0,False,Small,3.9798340731880726e-05,False,False
1581,Jur,JUR,0.01,3.80%,-2.30%,57.00%,83.30%,"$2,585.00 ","263,332,092",1 Billion,"$2,786,902.00 ",0.01,3.8,-2.3,57.0,83.3,2585.0,2786902.0,263332092.0,False,Small,0.0009275532472975368,False,False
1582,Beethoven X,BEETS,0.02,-0.10%,-7.80%,18.10%,74.20%,"$11,354.00 ","170,873,567",213 Million,"$2,787,103.00 ",0.02,-0.1,-7.8,18.1,74.2,11354.0,2787103.0,170873567.0,False,Small,0.004073764048189105,False,False
1583,Gyrowin,GW,0.01,-1.20%,-7.30%,-24.50%,3.90%,"$90,845.00 ","262,591,407",4.96 Billion,"$2,787,397.00 ",0.01,-1.2,-7.3,-24.5,3.9,90845.0,2787397.0,262591407.0,False,Small,0.03259133880103911,False,False
1584,Tempus,TEMP,0.01,0.00%,-5.10%,-6.30%,-34.10%,"$2,561.00 ","219,148,764",1 Billion,"$2,786,707.00 ",0.01,0.0,-5.1,-6.3,-34.1,2561.0,2786707.0,219148764.0,False,Small,0.0009190058373557033,False,False
1585,Sonar,PING, $-   ,-0.20%,-3.30%,-11.00%,-16.40%,"$33,885.00 ","3,764,090,000",3.91 Billion,"$2,786,064.00 ",,-0.2,-3.3,-11.0,-16.4,33885.0,2786064.0,3764090000.0,False,Small,0.01216231931499061,False,False
1586,Realm,REALM, $-   ,-3.70%,-8.60%,-56.40%,305.50%,"$149,487.00 ","838,683,525",1 Billion,"$2,770,692.00 ",,-3.7,-8.6,-56.4,305.5,149487.0,2770692.0,838683525.0,False,Small,0.05395294749470529,False,False
1587,WiFi Map,WIFI,0.03,0.20%,-3.20%,-1.80%,-2.80%,"$205,160.00 ","86,157,734",1 Billion,"$2,765,638.00 ",0.03,0.2,-3.2,-1.8,-2.8,205160.0,2765638.0,86157734.0,False,Small,0.07418179819629322,False,False
1588,Quantstamp,QSP, $-   ,0.20%,-6.20%,-18.10%,-47.90%,"$51,994.00 ","713,801,947",976 Million,"$2,765,152.00 ",,0.2,-6.2,-18.1,-47.9,51994.0,2765152.0,713801947.0,False,Small,0.018803306292023005,False,False
1589,Honeyland,HXD,0.02,2.00%,4.60%,1.60%,-7.90%,"$29,046.00 ","145,428,295",1 Billion,"$2,756,361.00 ",0.02,2.0,4.6,1.6,-7.9,29046.0,2756361.0,145428295.0,False,Small,0.010537806912810041,False,False
1590,Moon Tropica,CAH,0.57,0.00%,-0.20%,-17.10%,-14.70%,"$4,724.00 ","4,807,373",50 Million,"$2,746,123.00 ",0.57,0.0,-0.2,-17.1,-14.7,4724.0,2746123.0,4807373.0,False,Small,0.0017202434122579361,False,False
1591,MCH Coin,MCHC,0.09,3.10%,7.00%,48.10%,74.50%,"$231,062.00 ","30,494,123",31.5 Million,"$2,743,604.00 ",0.09,3.1,7.0,48.1,74.5,231062.0,2743604.0,30494123.0,False,Small,0.08421842219212394,False,False
1592,Litecoin Cash,LCC, $-   ,0.30%,13.80%,12.60%,-3.20%,$75.34 ,"794,486,028",840 Million,"$2,743,049.00 ",,0.3,13.8,12.6,-3.2,75.34,2743049.0,794486028.0,False,Small,2.7465787158741972e-05,False,False
1593,CSP DAO Network,NEBO,2.45,-0.10%,-2.70%,-19.10%,175.90%,"$4,979.00 ","1,118,866",2.25 Million,"$2,740,229.00 ",2.45,-0.1,-2.7,-19.1,175.9,4979.0,2740229.0,1118866.0,False,Small,0.0018170014257932457,False,False
1594,U.CASH,UCASH, $-   ,-,-,-,-, - ,"10,617,959,106",21 Billion,"$2,738,110.00 ",,,,,,,2738110.0,10617959106.0,False,Small,,False,False
1595,Mobius,MOBI,0.01,0.40%,-0.50%,6.70%,-7.80%,"$40,533.00 ","513,996,636",888 Million,"$2,732,262.00 ",0.01,0.4,-0.5,6.7,-7.8,40533.0,2732262.0,513996636.0,False,Small,0.0148349609224884,False,False
1596,c0x,CZRX,0.01,-0.50%,3.80%,-26.70%,81.90%,$403.00 ,"335,345,899",335 Million,"$2,729,587.00 ",0.01,-0.5,3.8,-26.7,81.9,403.0,2729587.0,335345899.0,False,Small,0.00014764138311033868,False,False
1597,ETF The Token,ETF,0.13,-2.50%,1.20%,-32.00%,-59.10%,"$41,336.00 ","21,000,000",21 Million,"$2,718,446.00 ",0.13,-2.5,1.2,-32.0,-59.1,41336.0,2718446.0,21000000.0,False,Small,0.015205746224129521,False,False
1598,Ertha,ERTHA, $-   ,-2.50%,-7.70%,-1.30%,204.60%,"$488,379.00 ","1,118,910,395",2 Billion,"$2,713,705.00 ",,-2.5,-7.7,-1.3,204.6,488379.0,2713705.0,1118910395.0,False,Small,0.1799676088594744,False,False
1599,MContent,MCONTENT, $-   ,0.20%,-2.20%,-4.60%,15.20%,"$375,162.00 ","3,683,217,892,404,070",6.02 Quadrillion,"$2,709,860.00 ",,0.2,-2.2,-4.6,15.2,375162.0,2709860.0,3683217892404070.0,False,Small,0.13844331441476682,False,False
1600,Media Network,MEDIA,10.78,-0.50%,0.80%,-12.90%,74.50%,"$480,534.00 ","250,000",869 Thousand,"$2,703,516.00 ",10.78,-0.5,0.8,-12.9,74.5,480534.0,2703516.0,250000.0,False,Small,0.17774409324745996,False,False
1601,Ulord,UT,0.02,0.30%,-22.80%,12.40%,15.90%,"$8,011.00 ","149,452,034",1 Billion,"$2,697,851.00 ",0.02,0.3,-22.8,12.4,15.9,8011.0,2697851.0,149452034.0,False,Small,0.002969400459847486,False,False
1602,Meeds DAO,MEED,0.20,0.30%,1.90%,0.60%,20.20%,"$32,837.00 ","13,447,130",7.32 Million,"$2,688,924.00 ",0.2,0.3,1.9,0.6,20.2,32837.0,2688924.0,13447130.0,False,Small,0.01221194797621651,False,False
1603,BTC 2x Flexible Leverage Index,BTC2X-FLI,11.05,0.50%,-2.10%,2.10%,37.50%,"$1,580.00 ","243,512",244 Thousand,"$2,686,163.00 ",11.05,0.5,-2.1,2.1,37.5,1580.0,2686163.0,243512.0,False,Small,0.0005881995992052605,False,False
1604,Wonderland TIME,TIME,2.97,-0.10%,6.70%,129.20%,-78.40%,"$5,098.00 ","900,255",52 Million,"$2,676,295.00 ",2.97,-0.1,6.7,129.2,-78.4,5098.0,2676295.0,900255.0,False,Small,0.001904872220737998,False,False
1605,Pleasure Coin,NSFW, $-   ,-0.30%,0.30%,0.60%,18.30%,"$10,469.00 ","52,282,308,673",69 Billion,"$2,671,731.00 ",,-0.3,0.3,0.6,18.3,10469.0,2671731.0,52282308673.0,False,Small,0.003918433405159427,False,False
1606,FutureCoin,FUTURE,0.07,-0.10%,-0.10%,-5.30%,19.90%,$310.00 ,"38,463,465",120 Million,"$2,665,977.00 ",0.07,-0.1,-0.1,-5.3,19.9,310.0,2665977.0,38463465.0,False,Small,0.00011628007293386253,False,False
1607,RigoBlock,GRG,0.40,0.50%,-4.70%,-18.70%,-62.70%,$192.00 ,"6,591,045",10 Million,"$2,660,727.00 ",0.4,0.5,-4.7,-18.7,-62.7,192.0,2660727.0,6591045.0,False,Small,7.216072900376476e-05,False,False
1608,Bridge Oracle,BRG, $-   ,-0.40%,-7.40%,-21.00%,56.00%,"$188,610.00 ","7,999,999,879",10 Billion,"$2,658,169.00 ",,-0.4,-7.4,-21.0,56.0,188610.0,2658169.0,7999999879.0,False,Small,0.07095485651965695,False,False
1609,Pastel,PSL, $-   ,2.20%,5.70%,-3.20%,-3.50%,"$554,676.00 ","10,837,625,970",14.4 Billion,"$2,645,164.00 ",,2.2,5.7,-3.2,-3.5,554676.0,2645164.0,10837625970.0,False,Small,0.20969437055698625,False,False
1610,NALS,NALS,0.13,-1.40%,-14.50%,-37.40%,88.70%,"$451,762.00 ","21,000,000",21 Million,"$2,645,097.00 ",0.13,-1.4,-14.5,-37.4,88.7,451762.0,2645097.0,21000000.0,False,Small,0.17079222425491392,False,False
1611,MAPS,MAPS,0.04,3.90%,4.30%,1.60%,17.00%,"$128,678.00 ","75,000,000",10 Billion,"$2,644,269.00 ",0.04,3.9,4.3,1.6,17.0,128678.0,2644269.0,75000000.0,False,Small,0.04866297642183908,False,False
1612,Abyss,ABYSS,0.01,-0.10%,0.30%,-1.50%,14.50%,"$23,416.00 ","229,054,790",509 Million,"$2,642,766.00 ",0.01,-0.1,0.3,-1.5,14.5,23416.0,2642766.0,229054790.0,False,Small,0.008860413672644495,False,False
1613,DuckDaoDime,DDIM,2.25,0.40%,1.90%,-10.50%,79.20%,"$46,511.00 ","1,173,676",1.42 Million,"$2,640,806.00 ",2.25,0.4,1.9,-10.5,79.2,46511.0,2640806.0,1173676.0,False,Small,0.017612425903303763,False,False
1614,Neighbourhoods,NHT, $-   ,0.40%,-0.70%,0.90%,2.20%,"$90,288.00 ","8,832,300,325",10 Billion,"$2,640,058.00 ",,0.4,-0.7,0.9,2.2,90288.0,2640058.0,8832300325.0,False,Small,0.0341992486528705,False,False
1615,iETH v1,IETH,"2,265.12",0.20%,3.20%,0.90%,21.90%, $-   ,"1,165",1.17 Thousand,"$2,639,302.00 ",2265.12,0.2,3.2,0.9,21.9,,2639302.0,1165.0,False,Small,,False,False
1616,Youves YOU Governance,YOU,0.75,-0.10%,-2.30%,1.90%,14.60%,"$5,252.00 ","3,540,576",3.54 Million,"$2,637,769.00 ",0.75,-0.1,-2.3,1.9,14.6,5252.0,2637769.0,3540576.0,False,Small,0.0019910765499177524,False,False
1617,Rome,ROME,11.51,0.90%,0.90%,-0.40%,1.70%,$169.00 ,"226,655",234 Thousand,"$2,635,297.00 ",11.51,0.9,0.9,-0.4,1.7,169.0,2635297.0,226655.0,False,Small,6.412939414418944e-05,False,False
1618,AstroPepeX,APX, $-   ,-0.30%,-3.40%,-24.50%,179.90%,"$1,164,922.00 ","65,000,000,000",65 Billion,"$2,635,399.00 ",,-0.3,-3.4,-24.5,179.9,1164922.0,2635399.0,65000000000.0,False,Small,0.44202870229517427,False,False
1619,Monolith,TKN,0.07,-,-,-,-, - ,"36,241,835",39.4 Million,"$2,589,928.00 ",0.07,,,,,,2589928.0,36241835.0,False,Small,,False,False
1620,Granary,GRAIN,0.01,0.60%,1.90%,-1.80%,90.30%,"$2,028.00 ","205,612,940",206 Million,"$2,630,964.00 ",0.01,0.6,1.9,-1.8,90.3,2028.0,2630964.0,205612940.0,False,Small,0.0007708201252468676,False,False
1621,Krav,KRAV, $-   ,0.50%,1.60%,-2.10%,23.50%,$938.00 ,"1,000,000,000",10 Billion,"$2,630,694.00 ",,0.5,1.6,-2.1,23.5,938.0,2630694.0,1000000000.0,False,Small,0.0003565599039645052,False,False
1622,K21,K21,0.14,-0.20%,-1.60%,-2.40%,23.90%,"$74,360.00 ","18,026,698",21 Million,"$2,622,214.00 ",0.14,-0.2,-1.6,-2.4,23.9,74360.0,2622214.0,18026698.0,False,Small,0.028357716036906216,False,False
1623,MoonBot,MBOT,2.62,1.70%,11.20%,-4.90%,18.10%,"$26,561.00 ","1,000,000",1 Million,"$2,619,919.00 ",2.62,1.7,11.2,-4.9,18.1,26561.0,2619919.0,1000000.0,False,Small,0.010138099689341542,False,False
1624,LoungeM,LZM,0.04,-1.10%,-3.90%,-12.40%,-17.70%,"$6,712.00 ","60,278,804",1 Billion,"$2,618,015.00 ",0.04,-1.1,-3.9,-12.4,-17.7,6712.0,2618015.0,60278804.0,False,Small,0.0025637744627131625,False,False
1625,Chirpley,CHRP,0.01,-1.50%,-1.20%,33.40%,83.80%,"$400,929.00 ","386,736,817",1 Billion,"$2,611,673.00 ",0.01,-1.5,-1.2,33.4,83.8,400929.0,2611673.0,386736817.0,False,Small,0.15351424163744848,False,False
1626,Battle Infinity,IBAT, $-   ,0.10%,-6.30%,-21.60%,0.00%,"$38,445.00 ","4,511,136,734",10 Billion,"$2,611,544.00 ",,0.1,-6.3,-21.6,0.0,38445.0,2611544.0,4511136734.0,False,Small,0.014721176438153061,False,False
1627,SparkPoint,SRK, $-   ,-3.50%,18.30%,30.40%,72.90%,"$244,020.00 ","10,272,790,238",13.1 Billion,"$2,609,832.00 ",,-3.5,18.3,30.4,72.9,244020.0,2609832.0,10272790238.0,False,Small,0.09350027128182964,False,False
1628,DogeGF,DOGEGF, $-   ,-0.40%,1.50%,7.40%,-17.20%,"$1,434.00 ","20,853,678,143,968,900",33 Quadrillion,"$2,609,998.00 ",,-0.4,1.5,7.4,-17.2,1434.0,2609998.0,2.08536781439689e+16,False,Small,0.0005494257083721903,False,False
1629,Kromatika,KROM,0.03,0.10%,2.50%,0.10%,28.80%,"$67,438.00 ","82,301,961",100 Million,"$2,608,086.00 ",0.03,0.1,2.5,0.1,28.8,67438.0,2608086.0,82301961.0,False,Small,0.02585727617877631,False,False
1630,Geojam,JAM, $-   ,4.00%,-3.30%,-10.40%,76.10%,"$126,656.00 ","4,125,381,323",8 Billion,"$2,608,034.00 ",,4.0,-3.3,-10.4,76.1,126656.0,2608034.0,4125381323.0,False,Small,0.04856378406109736,False,False
1631,Ariva,ARV, $-   ,-1.30%,-5.50%,-13.10%,13.40%,"$392,786.00 ","72,553,169,190",93.6 Billion,"$2,600,708.00 ",,-1.3,-5.5,-13.1,13.4,392786.0,2600708.0,72553169190.0,False,Small,0.15103041171865508,False,False
1632,TE-FOOD,TONE, $-   ,-4.40%,41.80%,-0.70%,-36.30%,"$102,919.00 ","606,833,706",1 Billion,"$2,599,401.00 ",,-4.4,41.8,-0.7,-36.3,102919.0,2599401.0,606833706.0,False,Small,0.03959335246851101,False,False
1633,Dfyn Network,DFYN,0.01,0.10%,-4.10%,-1.60%,10.00%,"$136,523.00 ","192,488,455",198 Million,"$2,597,997.00 ",0.01,0.1,-4.1,-1.6,10.0,136523.0,2597997.0,192488455.0,False,Small,0.05254932934872519,False,False
1634,Mettalex,MTLX,0.64,0.20%,0.20%,5.90%,42.60%,"$8,852.00 ","4,062,685",40 Million,"$2,586,276.00 ",0.64,0.2,0.2,5.9,42.6,8852.0,2586276.0,4062685.0,False,Small,0.0034226818792735193,False,False
1635,Zynecoin,ZYN,0.08,-7.60%,-14.50%,20.60%,-8.10%,"$3,089.00 ","33,666,372",97 Million,"$2,586,062.00 ",0.08,-7.6,-14.5,20.6,-8.1,3089.0,2586062.0,33666372.0,False,Small,0.0011944802560804808,False,False
1636,Everest,ID,0.02,-0.30%,51.70%,72.20%,103.40%,"$196,002.00 ","116,700,000",800 Million,"$2,585,568.00 ",0.02,-0.3,51.7,72.2,103.4,196002.0,2585568.0,116700000.0,False,Small,0.07580616715553411,False,False
1637,Polkacity,POLC,0.01,1.80%,-0.80%,-8.00%,148.80%,"$347,700.00 ","222,594,428",250 Million,"$2,583,585.00 ",0.01,1.8,-0.8,-8.0,148.8,347700.0,2583585.0,222594428.0,False,Small,0.13458043764768723,False,False
1638,BSCS,BSCS,0.01,0.80%,-0.30%,2.00%,36.40%,"$612,503.00 ","228,067,989",399 Million,"$2,573,677.00 ",0.01,0.8,-0.3,2.0,36.4,612503.0,2573677.0,228067989.0,False,Small,0.23798751747014096,False,False
1639,SHILL Token,SHILL,0.01,-2.10%,-1.00%,14.90%,33.70%,"$1,062,322.00 ","357,073,944",1 Billion,"$2,572,303.00 ",0.01,-2.1,-1.0,14.9,33.7,1062322.0,2572303.0,357073944.0,False,Small,0.41298478445190945,False,False
1640,Monetha,MTH,0.01,0.20%,-1.50%,-5.80%,-0.20%,"$519,082.00 ","347,543,900",402 Million,"$2,567,447.00 ",0.01,0.2,-1.5,-5.8,-0.2,519082.0,2567447.0,347543900.0,False,Small,0.20217827281342127,False,False
1641,Voice,VOICE,73.08,-0.10%,4.40%,3.80%,28.70%,"$1,640.00 ","35,134",44.6 Thousand,"$2,565,694.00 ",73.08,-0.1,4.4,3.8,28.7,1640.0,2565694.0,35134.0,False,Small,0.0006392032720971401,False,False
1642,LA,LA,0.04,0.20%,-2.10%,18.20%,48.90%,"$37,598.00 ","60,630,000",400 Million,"$2,550,642.00 ",0.04,0.2,-2.1,18.2,48.9,37598.0,2550642.0,60630000.0,False,Small,0.01474060256202164,False,False
1643,Fedoracoin,TIPS, $-   ,2.40%,-7.20%,-12.30%,-28.80%,"$40,298.00 ","608,406,589,616",-,"$2,548,906.00 ",,2.4,-7.2,-12.3,-28.8,40298.0,2548906.0,608406589616.0,False,Small,0.015809920020589226,False,False
1644,Juggernaut,JGN,0.03,0.70%,-6.90%,-16.10%,-5.70%,"$246,601.00 ","100,210,416",150 Million,"$2,543,827.00 ",0.03,0.7,-6.9,-16.1,-5.7,246601.0,2543827.0,100210416.0,False,Small,0.0969409476351969,False,False
1645,BlackPool,BPT,0.20,-0.20%,-4.10%,-4.70%,8.70%,$168.00 ,"12,605,557",52 Million,"$2,531,749.00 ",0.2,-0.2,-4.1,-4.7,8.7,168.0,2531749.0,12605557.0,False,Small,6.635728897295901e-05,False,False
1646,Materium,MTRM,0.14,-4.50%,11.20%,0.90%,66.30%,"$78,097.00 ","17,708,864",17.7 Million,"$2,521,252.00 ",0.14,-4.5,11.2,0.9,66.3,78097.0,2521252.0,17708864.0,False,Small,0.03097548360893715,False,False
1647,LootBot,LOOT,0.30,-1.50%,-8.00%,-9.30%,44.80%,"$414,769.00 ","8,340,185",10 Million,"$2,519,572.00 ",0.3,-1.5,-8.0,-9.3,44.8,414769.0,2519572.0,8340185.0,False,Small,0.1646188320873545,False,False
1648,PunkCity,PUNK,0.51,0.40%,5.60%,6.30%,8.90%,"$7,586.00 ","4,918,223",50 Million,"$2,516,975.00 ",0.51,0.4,5.6,6.3,8.9,7586.0,2516975.0,4918223.0,False,Small,0.0030139353787780967,False,False
1649,Tomb,TOMB,0.01,0.80%,-7.20%,-13.10%,10.50%,"$32,760.00 ","309,207,149",309 Million,"$2,514,989.00 ",0.01,0.8,-7.2,-13.1,10.5,32760.0,2514989.0,309207149.0,False,Small,0.013025901902553053,False,False
1650,PlutusDAO,PLS,0.23,-0.10%,-1.70%,-14.30%,35.80%,"$103,506.00 ","10,830,000",100 Million,"$2,512,559.00 ",0.23,-0.1,-1.7,-14.3,35.8,103506.0,2512559.0,10830000.0,False,Small,0.04119545053469391,False,False
1651,Onooks,OOKS,0.22,0.90%,-1.50%,-23.40%,-10.10%,$875.00 ,"11,221,615",12 Million,"$2,511,910.00 ",0.22,0.9,-1.5,-23.4,-10.1,875.0,2511910.0,11221615.0,False,Small,0.0003483405058302248,False,False
1652,USDP Stablecoin,USDP,0.95,-,-,-,-, - ,"2,630,046",2.63 Million,"$2,508,211.00 ",0.95,,,,,,2508211.0,2630046.0,True,Small,,False,False
1653,sEUR,SEUR,1.09,-0.50%,-0.90%,0.30%,-4.90%,"$249,778.00 ","2,295,212",2.3 Million,"$2,499,375.00 ",1.09,-0.5,-0.9,0.3,-4.9,249778.0,2499375.0,2295212.0,False,Small,0.0999361840460115,False,False
